,Dataset ID,latitude degrees_north,longitude degrees_east,sea_water_practical_salinity,sea_water_temperature,cdm_data_type,server
0,scalar_1197994,48.694316666000006,-123.484366666,,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1201703,48.7662667,-123.03931670000001,,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1203090,48.7664666667,-123.04136666666001,,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_119335,48.7659333333,-123.0385166667,,,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1191319,48.7663,-123.0402166667,,,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1189884,48.766533333299996,-123.0391333333,,,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1190436,48.766366,-123.0392166,,,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1191237,48.7665,-123.039556,,,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1191853,48.766222221999996,-123.039194444,,,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1192921,48.76641667,-123.03878329999999,,,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1193719,48.7666,-123.03785,,,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1195179,48.7664167,-123.03908329999999,,,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1196236,48.766333333,-123.03925,,,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1197676,48.7666417,-123.04051499999998,,,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1197996,48.694316666000006,-123.484366666,,,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1199494,48.76665,-123.03941670000002,,,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1201706,48.7662667,-123.03931670000001,,,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1203094,48.7664666667,-123.04136666666001,,,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1202592,49.30103,-123.10881,,temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,currents_1202592,49.30103,-123.10881,,,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1202593,49.30103,-123.10881,,,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1202591,49.30103,-123.10881,Sensor9_Current,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1202589,49.30103,-123.10881,,,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1199822,49.0373333,-123.41666599999999,,temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1189073,49.0400783333,-123.4265066667,salinity,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1190248,49.08052166,-123.33946499999999,salinity,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1191132,49.08075,-123.339633,salinity,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1192505,49.080645000000004,-123.339628,salinity,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1193930,49.080678333,-123.339368333,salinity,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1195080,49.08064,-123.33926666666001,salinity,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1198000,49.039466666,-123.42503333299999,,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1199819,49.0373333,-123.41666599999999,salinity,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1195361,49.03975,-123.42633333299999,,,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1198002,49.039466666,-123.42503333299999,,temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1189825,49.0400383333,-123.4254866667,,,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1192545,49.04026333,-123.42541499999999,,,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1192546,49.04026333,-123.42541499999999,,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1195360,49.03975,-123.42633333299999,salinity,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1196837,49.04068317,-123.42580933,,temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,currents_1196837,49.04068317,-123.42580933,,,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1201123,49.0400157,-123.4254499,,temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,currents_1201123,49.0400157,-123.4254499,,,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1206466,49.04002565,-123.42551274,,temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,currents_1206466,49.04002565,-123.42551274,,,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1579,49.0401383333,-123.426075,,,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_117456,49.0400166667,-123.4257233333,,,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_117542,49.0399866667,-123.4257166667,,,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_118224,49.0359833333,-123.4272166667,,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_117896,49.0398866667,-123.4258516667,,,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_118119,49.0397483333,-123.42601666670001,,,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_118535,49.0397416667,-123.42601666670001,,,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_118699,49.0397416667,-123.42601666670001,,,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_119305,49.0402,-123.4260333333,,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1189851,49.040238333299996,-123.4263766667,,,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1191082,49.040066666,-123.425825,,,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1192562,49.040057,-123.425785,,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1193978,49.039981666,-123.425918333,,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1195090,49.039981666,-123.425918333,,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1578,49.0401383333,-123.426075,,,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_117452,49.0400166667,-123.4257233333,,,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_117541,49.0399866667,-123.4257166667,salinity,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_118223,49.0359833333,-123.4272166667,,,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_117895,49.0398866667,-123.4258516667,salinity,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_118118,49.0397483333,-123.42601666670001,salinity,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_118534,49.0397416667,-123.42601666670001,salinity,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_118706,49.0397416667,-123.42601666670001,,,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1189383,49.0373833333,-123.4275666667,salinity,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_119304,49.0402,-123.4260333333,,,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1189845,49.040238333299996,-123.4263766667,,,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1191081,49.040066666,-123.425825,salinity,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1192561,49.040057,-123.425785,salinity,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1193974,49.039981666,-123.425918333,,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1195089,49.039981666,-123.425918333,,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1196838,49.04068317,-123.42580933,salinity,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1201124,49.0400157,-123.4254499,salinity,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1189384,49.0373833333,-123.4275666667,,,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1196842,49.04068317,-123.42580933,,temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1201125,49.0400157,-123.4254499,,temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1206470,49.04002565,-123.42551274,,temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1195095,49.085095,-123.330155,,temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,currents_1195095,49.085095,-123.330155,,,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1205432,49.08509726,-123.33016507,,temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,currents_1205432,49.08509726,-123.33016507,,,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1542,49.0911916667,-123.3191566667,salinity,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_117954,49.0912216667,-123.31907,salinity,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_117549,49.0871416667,-123.33025166670001,salinity,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_118041,49.0841633333,-123.3292083333,salinity,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_118519,49.08422,-123.32911000000001,salinity,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_118663,49.084216999999995,-123.329174,,,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1189114,49.0849816667,-123.3298616667,salinity,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1189815,49.080636666000004,-123.339545,salinity,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1190261,49.085085,-123.32975833299999,,,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1191117,49.08495,-123.32972,,,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1191791,49.084906666,-123.329883333,,,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1192459,49.084986,-123.33010259999999,,,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1192742,49.085007,-123.33018100000001,,,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1193964,49.085071666000005,-123.33021333299999,,,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1195096,49.085095,-123.330155,salinity,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1201239,49.0850736,-123.3300992,salinity,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1205433,49.08509726,-123.33016507,salinity,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1191114,49.042623333,-123.31678166,,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1195056,49.042525,-123.31664333,,temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,currents_1195056,49.042525,-123.31664333,,,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1196866,49.04258029,-123.3166456,,temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,currents_1196866,49.04258029,-123.3166456,,,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1201145,49.043105600000004,-123.316847,,temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,currents_1201145,49.043105600000004,-123.316847,,,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1206427,49.04314848,-123.31687331,,temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,currents_1206427,49.04314848,-123.31687331,,,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_22703,49.042126700000004,-123.317605,,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1566,49.0421833333,-123.31765,,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_30141,49.041895000000004,-123.31758500000001,,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_117441,49.0422,-123.3176,,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_117535,49.0422,-123.3176,,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_117865,49.0433566667,-123.3191566667,,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_118056,49.0421816667,-123.3172516667,,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_118584,49.0422483333,-123.3177316667,,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_118693,49.0421583333,-123.31776,,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_119297,49.0427116667,-123.31702,,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1192429,49.042716999999996,-123.31668799999998,,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1193917,49.04261333,-123.316795,,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1195060,49.042525,-123.31664333,,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1201148,49.043105600000004,-123.316847,,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_22702,49.042126700000004,-123.317605,,,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1565,49.0421833333,-123.31765,salinity,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_30140,49.041895000000004,-123.31758500000001,salinity,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_117436,49.0422,-123.3176,,,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_117534,49.0422,-123.3176,,,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_118231,49.0433566667,-123.3191566667,salinity,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_118055,49.0421816667,-123.3172516667,,,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_118583,49.0422483333,-123.3177316667,,,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_118692,49.0421583333,-123.31776,,,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1189381,49.039633333299996,-123.3146833333,salinity,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_119296,49.0427116667,-123.31702,salinity,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1190289,49.04316,-123.316836666,,,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1192428,49.042716999999996,-123.31668799999998,,,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1193916,49.04261333,-123.316795,salinity,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1195057,49.042525,-123.31664333,salinity,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1196867,49.04258029,-123.3166456,salinity,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1197614,49.042585533330005,-123.31657881666,,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1201146,49.043105600000004,-123.316847,salinity,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1206500,49.04314848,-123.31687331,salinity,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1189382,49.039633333299996,-123.3146833333,,,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1190293,49.04316,-123.316836666,,,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1196871,49.04258029,-123.3166456,,temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1197622,49.042585533330005,-123.31657881666,,temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1206501,49.04314848,-123.31687331,,temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1191803,49.042685,-123.31683333299999,,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1191802,49.042685,-123.31683333299999,,,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1189138,49.042815000000004,-123.31785,,,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1190209,49.042513333,-123.317755,,,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1189824,49.0400383333,-123.4254866667,,,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1192544,49.04026333,-123.42541499999999,salinity,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1191108,49.042623333,-123.31678166,,,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_117343,48.813975,-125.2811933333,,,TimeSeries,http://dap.onc.uvic.ca/erddap
0,scalar_1202479,48.651396000000005,-123.48634799999999,,Temperature,TimeSeries,http://dap.onc.uvic.ca/erddap
